invoice_id,transaction_id,supplier_id,buyer_id,carrier,has_shipment,invoice_amount,transaction_amount,amount_deviation_ratio,amount_to_supplier_avg_ratio,time_invoice_to_payment_hours,time_shipment_to_payment_hours,supplier_fraud_history,buyer_fraud_history,supplier_tx_volume,buyer_tx_volume,is_round_amount,tx_hour,is_weekend,is_night_tx,fraud_type,is_fraud
INV-SYN-15008,TXN-SYN-15008,SUPP-GLOBAL-01,BUYER-VORTEX-02,DB Schenker,1,97973.0,96341.57,-0.0167,0.8028,514.74,351.48,0,0,802,1194,0,16,0,0,NORMAL,0
INV-SYN-15009,TXN-SYN-15009,SUPP-PREC-04,BUYER-OMEGA-01,FedEx International,1,91638.67,91502.87,-0.0015,0.9632,670.14,507.82,0,0,789,1178,0,19,0,0,NORMAL,0
INV-SYN-15010,TXN-SYN-15010,SUPP-TITAN-03,BUYER-OMEGA-01,DB Schenker,1,391882.53,384920.89,-0.0178,1.3747,527.02,420.96,1,0,856,1179,0,13,0,0,NORMAL,0
INV-SYN-15011,TXN-SYN-15011,SUPP-PACIFIC-08,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,88754.02,87504.39,-0.0141,1.1667,908.26,772.74,0,0,759,1195,0,22,0,0,NORMAL,0
INV-SYN-15012,TXN-SYN-15012,SUPP-NEXUS-02,BUYER-OMEGA-01,Maersk Ocean Freight,1,85186.65,85509.43,0.0038,1.006,690.4,584.92,0,0,756,1180,0,18,1,0,NORMAL,0
INV-SYN-15013,TXN-SYN-15013,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,89355.02,88549.7,-0.009,0.9321,837.93,753.79,0,0,790,1196,0,14,1,0,NORMAL,0
INV-SYN-15014,TXN-SYN-15014,SUPP-GLOBAL-01,BUYER-OMEGA-01,DB Schenker,1,122298.27,120705.84,-0.013,1.0059,642.82,551.27,0,0,803,1181,0,9,1,0,NORMAL,0
INV-SYN-15015,TXN-SYN-15015,SUPP-NEXUS-02,BUYER-GLOBAL-05,DB Schenker,1,74125.02,72867.38,-0.017,0.8573,311.85,256.46,0,0,757,1149,0,6,1,0,NORMAL,0
INV-SYN-15016,TXN-SYN-15016,SUPP-IND-05,BUYER-STEEL-03,Unregistered Logistics,1,100000.0,100000.0,0.0,0.625,55.3,10.52,1,1,864,145,1,1,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-15017,TXN-SYN-15017,SUPP-IND-05,BUYER-VORTEX-02,FedEx International,1,241687.12,240590.67,-0.0045,1.5037,669.56,518.7,1,0,865,1197,0,10,0,0,NORMAL,0
INV-SYN-15018,TXN-SYN-15018,SUPP-TITAN-03,BUYER-APEX-06,FedEx International,1,290872.75,285930.66,-0.017,1.0212,543.76,369.82,1,0,857,1165,0,20,1,0,NORMAL,0
INV-SYN-15019,TXN-SYN-15019,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,131944.42,130814.95,-0.0086,1.0901,377.42,276.51,0,0,804,1166,0,20,0,0,NORMAL,0
INV-SYN-15020,TXN-SYN-15020,SUPP-PACIFIC-08,BUYER-APEX-06,DB Schenker,1,73914.23,74443.65,0.0072,0.9926,763.4,713.26,0,0,760,1167,0,6,0,0,NORMAL,0
INV-SYN-15021,TXN-SYN-15021,SUPP-PHANTOM-07,BUYER-OMEGA-01,Unregistered Logistics,1,300000.0,300000.0,0.0,0.6667,36.88,3.46,8,0,89,1182,1,1,1,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-15022,TXN-SYN-15022,SUPP-IND-05,BUYER-STEEL-03,Kuehne+Nagel Logistics,1,295352.59,339655.48,0.15,2.1228,231.25,206.44,1,1,866,146,0,8,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-15023,TXN-SYN-15023,SUPP-PREC-04,BUYER-VORTEX-02,FedEx International,1,57014.37,56040.89,-0.0171,0.5899,887.47,767.47,0,0,791,1198,0,3,1,1,NORMAL,0
INV-SYN-15024,TXN-SYN-15024,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,188312.59,186642.65,-0.0089,1.5554,382.54,326.33,0,0,805,1150,0,3,0,1,NORMAL,0
INV-SYN-15025,TXN-SYN-15025,SUPP-GLOBAL-01,BUYER-APEX-06,Maersk Ocean Freight,1,82964.64,81978.11,-0.0119,0.6832,504.1,316.19,0,0,806,1168,0,21,0,0,NORMAL,0
INV-SYN-15026,TXN-SYN-15026,SUPP-PREC-04,BUYER-GLOBAL-05,Maersk Ocean Freight,1,70490.8,69596.63,-0.0127,0.7326,368.56,276.37,0,0,792,1151,0,19,0,0,NORMAL,0
INV-SYN-15027,TXN-SYN-15027,SUPP-SUSP-06,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,347074.73,602376.63,0.7356,1.5446,544.09,410.54,6,0,101,1152,0,17,0,0,AMOUNT_INFLATION,1
INV-SYN-15028,TXN-SYN-15028,SUPP-PREC-04,BUYER-OMEGA-01,DHL Global Express,1,125591.8,126148.59,0.0044,1.3279,802.75,612.84,0,0,793,1183,0,15,0,0,NORMAL,0
INV-SYN-15029,TXN-SYN-15029,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,95344.59,94335.2,-0.0106,0.993,434.85,246.7,0,0,794,1184,0,21,0,0,NORMAL,0
INV-SYN-15030,TXN-SYN-15030,SUPP-IND-05,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,110554.57,110842.66,0.0026,0.6928,722.95,563.76,1,0,867,1185,0,9,0,0,NORMAL,0
INV-SYN-15031,TXN-SYN-15031,SUPP-IND-05,BUYER-QUICK-04,None,0,462219.61,531552.55,0.15,3.3222,162.49,71.58,1,5,868,183,0,11,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-15032,TXN-SYN-15032,SUPP-GLOBAL-01,BUYER-APEX-06,Maersk Ocean Freight,1,141930.02,143332.52,0.0099,1.1944,437.42,396.18,0,0,807,1169,0,20,0,0,NORMAL,0
INV-SYN-15033,TXN-SYN-15033,SUPP-PACIFIC-08,BUYER-GLOBAL-05,Maersk Ocean Freight,1,85095.66,85879.59,0.0092,1.1451,671.61,491.9,0,0,761,1153,0,13,0,0,NORMAL,0
INV-SYN-15034,TXN-SYN-15034,SUPP-IND-05,BUYER-STEEL-03,Maersk Ocean Freight,1,368240.75,423476.86,0.15,2.6467,172.25,90.52,1,1,869,147,0,16,0,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-15035,TXN-SYN-15035,SUPP-NEXUS-02,BUYER-OMEGA-01,Maersk Ocean Freight,1,135880.19,133260.57,-0.0193,1.5678,829.41,758.46,0,0,758,1186,0,6,0,0,NORMAL,0
INV-SYN-15036,TXN-SYN-15036,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,185552.85,183785.17,-0.0095,1.5315,606.71,472.56,0,0,808,1154,0,2,0,1,NORMAL,0
INV-SYN-15037,TXN-SYN-15037,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,78690.51,79106.56,0.0053,0.8327,970.27,812.06,0,0,795,1187,0,1,0,1,NORMAL,0
INV-SYN-15038,TXN-SYN-15038,SUPP-TITAN-03,BUYER-GLOBAL-05,DHL Global Express,1,393671.95,385864.14,-0.0198,1.3781,817.32,773.68,1,0,858,1155,0,17,0,0,NORMAL,0
INV-SYN-15039,TXN-SYN-15039,SUPP-GLOBAL-01,BUYER-OMEGA-01,Maersk Ocean Freight,1,131495.05,130491.78,-0.0076,1.0874,782.45,613.96,0,0,809,1188,0,2,0,1,NORMAL,0
INV-SYN-15040,TXN-SYN-15040,SUPP-PREC-04,BUYER-VORTEX-02,Maersk Ocean Freight,1,106853.53,107818.75,0.009,1.1349,504.56,342.24,0,0,796,1199,0,0,0,1,NORMAL,0
INV-SYN-15041,TXN-SYN-15041,SUPP-PREC-04,BUYER-OMEGA-01,FedEx International,1,54808.57,55184.3,0.0069,0.5809,882.44,755.81,0,0,797,1189,0,9,0,0,NORMAL,0
INV-SYN-15042,TXN-SYN-15042,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,90953.34,90344.36,-0.0067,0.951,603.65,558.21,0,0,798,1170,0,3,0,1,NORMAL,0
INV-SYN-15043,TXN-SYN-15043,SUPP-PACIFIC-08,BUYER-APEX-06,DB Schenker,1,59759.56,59888.3,0.0022,0.7985,357.17,307.26,0,0,762,1171,0,12,1,0,NORMAL,0
INV-SYN-15044,TXN-SYN-15044,SUPP-PACIFIC-08,BUYER-OMEGA-01,Maersk Ocean Freight,1,90526.1,89758.59,-0.0085,1.1968,339.52,275.93,0,0,763,1190,0,11,0,0,NORMAL,0
INV-SYN-15045,TXN-SYN-15045,SUPP-PACIFIC-08,BUYER-OMEGA-01,FedEx International,1,95082.76,94122.14,-0.0101,1.255,344.82,305.31,0,0,764,1191,0,11,1,0,NORMAL,0
INV-SYN-15046,TXN-SYN-15046,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,57765.41,58221.2,0.0079,0.4852,441.05,394.03,0,0,810,1172,0,10,1,0,NORMAL,0
INV-SYN-15047,TXN-SYN-15047,SUPP-PACIFIC-08,BUYER-APEX-06,Kuehne+Nagel Logistics,1,74586.85,74171.46,-0.0056,0.989,928.27,766.86,0,0,765,1173,0,5,0,1,NORMAL,0
INV-SYN-15048,TXN-SYN-15048,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,153655.85,154697.85,0.0068,1.2891,817.55,660.35,0,0,811,1192,0,10,0,0,NORMAL,0
INV-SYN-15049,TXN-SYN-15049,SUPP-PHANTOM-07,BUYER-STEEL-03,Unregistered Logistics,1,450000.0,450000.0,0.0,1.0,26.84,-3.52,8,1,90,148,1,0,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-15050,TXN-SYN-15050,SUPP-SUSP-06,BUYER-STEEL-03,None,0,100000.0,100000.0,0.0,0.2564,75.46,56.79,6,1,102,149,1,4,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-15051,TXN-SYN-15051,SUPP-NEXUS-02,BUYER-APEX-06,Maersk Ocean Freight,1,92462.27,91367.12,-0.0118,1.0749,852.81,700.45,0,0,759,1174,0,12,0,0,NORMAL,0
INV-SYN-15052,TXN-SYN-15052,SUPP-PACIFIC-08,BUYER-VORTEX-02,DB Schenker,1,81406.13,80895.45,-0.0063,1.0786,443.25,295.39,0,0,766,1200,0,14,0,0,NORMAL,0
INV-SYN-15053,TXN-SYN-15053,SUPP-IND-05,BUYER-GLOBAL-05,Maersk Ocean Freight,1,149147.4,353841.91,1.3724,2.2115,361.56,258.42,1,0,870,1156,0,7,0,0,AMOUNT_INFLATION,1
INV-SYN-15054,TXN-SYN-15054,SUPP-IND-05,BUYER-GLOBAL-05,DB Schenker,1,111336.77,109893.71,-0.013,0.6868,520.2,332.8,1,0,871,1157,0,9,0,0,NORMAL,0
INV-SYN-15055,TXN-SYN-15055,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,53971.31,54256.82,0.0053,0.7234,365.46,250.97,0,0,767,1158,0,3,1,1,NORMAL,0
INV-SYN-15056,TXN-SYN-15056,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,111847.12,111845.15,-0.0,1.1773,631.91,490.84,0,0,799,1201,0,0,0,1,NORMAL,0
INV-SYN-15057,TXN-SYN-15057,SUPP-TITAN-03,BUYER-APEX-06,FedEx International,1,281362.08,279556.56,-0.0064,0.9984,447.58,404.51,1,0,859,1175,0,14,0,0,NORMAL,0
INV-SYN-15058,TXN-SYN-15058,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,82056.61,80660.7,-0.017,0.9489,614.0,494.07,0,0,760,1159,0,3,0,1,NORMAL,0
INV-SYN-15059,TXN-SYN-15059,SUPP-IND-05,BUYER-APEX-06,Kuehne+Nagel Logistics,1,143044.4,142051.17,-0.0069,0.8878,763.93,656.52,1,0,872,1176,0,17,0,0,NORMAL,0
INV-SYN-15060,TXN-SYN-15060,SUPP-TITAN-03,BUYER-OMEGA-01,None,0,446378.52,446378.52,0.0,1.5942,1.24,-1.0,1,0,860,1193,0,1,1,1,RAPID_GHOST_SETTLEMENT,1
INV-SYN-15061,TXN-SYN-15061,SUPP-TITAN-03,BUYER-VORTEX-02,DHL Global Express,1,353283.83,353190.08,-0.0003,1.2614,640.34,508.99,1,0,861,1202,0,23,0,1,NORMAL,0
INV-SYN-15062,TXN-SYN-15062,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,146590.24,147382.55,0.0054,0.9211,611.1,492.28,1,0,873,1177,0,8,0,0,NORMAL,0
INV-SYN-15063,TXN-SYN-15063,SUPP-SUSP-06,BUYER-STEEL-03,FedEx International,1,522008.09,600309.3,0.15,1.5393,195.26,94.79,6,1,103,150,0,18,1,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-15064,TXN-SYN-15064,SUPP-PACIFIC-08,BUYER-APEX-06,Kuehne+Nagel Logistics,1,88943.47,88929.88,-0.0002,1.1857,695.97,526.48,0,0,768,1178,0,4,1,1,NORMAL,0
INV-SYN-15065,TXN-SYN-15065,SUPP-PREC-04,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,90134.18,89292.61,-0.0093,0.9399,913.03,806.78,0,0,800,1194,0,2,1,1,NORMAL,0
INV-SYN-15066,TXN-SYN-15066,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,120941.88,122136.87,0.0099,1.0178,608.96,455.99,0,0,812,1203,0,2,1,1,NORMAL,0
INV-SYN-15067,TXN-SYN-15067,SUPP-TITAN-03,BUYER-GLOBAL-05,DB Schenker,1,392530.48,385101.23,-0.0189,1.3754,820.78,655.18,1,0,862,1160,0,2,1,1,NORMAL,0
INV-SYN-15068,TXN-SYN-15068,SUPP-IND-05,BUYER-GLOBAL-05,FedEx International,1,159177.58,157540.13,-0.0103,0.9846,628.12,534.37,1,0,874,1161,0,23,0,1,NORMAL,0
INV-SYN-15069,TXN-SYN-15069,SUPP-TITAN-03,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,300242.86,300836.41,0.002,1.0744,620.91,474.23,1,0,863,1162,0,22,0,0,NORMAL,0
INV-SYN-15070,TXN-SYN-15070,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,52895.18,53151.31,0.0048,0.7087,385.55,241.93,0,0,769,1179,0,1,1,1,NORMAL,0
INV-SYN-15071,TXN-SYN-15071,SUPP-TITAN-03,BUYER-OMEGA-01,DHL Global Express,1,264623.14,266463.57,0.007,0.9517,836.01,651.5,1,0,864,1195,0,23,0,1,NORMAL,0
INV-SYN-15072,TXN-SYN-15072,SUPP-NEXUS-02,BUYER-APEX-06,FedEx International,1,97952.43,97374.95,-0.0059,1.1456,643.25,524.88,0,0,761,1180,0,13,1,0,NORMAL,0
INV-SYN-15073,TXN-SYN-15073,SUPP-IND-05,BUYER-GLOBAL-05,DB Schenker,1,97785.05,98413.02,0.0064,0.6151,702.33,588.64,1,0,875,1163,0,14,0,0,NORMAL,0
INV-SYN-15074,TXN-SYN-15074,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,294059.16,293869.03,-0.0006,1.0495,356.23,253.71,1,0,865,1204,0,6,0,0,NORMAL,0
INV-SYN-15075,TXN-SYN-15075,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,97393.79,97024.59,-0.0038,1.0213,865.64,706.72,0,0,801,1181,0,7,0,0,NORMAL,0
INV-SYN-15076,TXN-SYN-15076,SUPP-PREC-04,BUYER-GLOBAL-05,DB Schenker,1,95980.58,94557.61,-0.0148,0.9953,994.55,817.45,0,0,802,1164,0,10,0,0,NORMAL,0
INV-SYN-15077,TXN-SYN-15077,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,352601.12,346037.63,-0.0186,1.2358,924.47,738.63,1,0,866,1205,0,12,0,0,NORMAL,0
INV-SYN-15078,TXN-SYN-15078,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,130033.16,129297.95,-0.0057,1.0775,820.28,648.46,0,0,813,1182,0,3,0,1,NORMAL,0
INV-SYN-15079,TXN-SYN-15079,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,383465.03,377017.11,-0.0168,1.3465,1028.01,836.99,1,0,867,1206,0,9,1,0,NORMAL,0
INV-SYN-15080,TXN-SYN-15080,SUPP-IND-05,BUYER-OMEGA-01,Maersk Ocean Freight,1,120256.42,121260.0,0.0083,0.7579,355.84,253.02,1,0,876,1196,0,12,0,0,NORMAL,0
INV-SYN-15081,TXN-SYN-15081,SUPP-PACIFIC-08,BUYER-APEX-06,DHL Global Express,1,77548.59,76795.84,-0.0097,1.0239,362.91,299.47,0,0,770,1183,0,23,0,1,NORMAL,0
INV-SYN-15082,TXN-SYN-15082,SUPP-IND-05,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,163378.67,163115.87,-0.0016,1.0195,733.63,614.93,1,0,877,1197,0,4,0,1,NORMAL,0
INV-SYN-15083,TXN-SYN-15083,SUPP-NEXUS-02,BUYER-VORTEX-02,DHL Global Express,1,62278.34,62284.36,0.0001,0.7328,397.3,358.01,0,0,762,1207,0,18,1,0,NORMAL,0
INV-SYN-15084,TXN-SYN-15084,SUPP-PACIFIC-08,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,92930.53,92687.56,-0.0026,1.2358,477.85,419.79,0,0,771,1165,0,15,1,0,NORMAL,0
INV-SYN-15085,TXN-SYN-15085,SUPP-PHANTOM-07,BUYER-STEEL-03,None,0,500000.0,500000.0,0.0,1.1111,59.8,27.92,8,1,91,151,1,2,0,1,OFF_HOURS_ROUND_SUM,1
INV-SYN-15086,TXN-SYN-15086,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,74681.14,74561.29,-0.0016,0.9942,637.82,583.42,0,0,772,1166,0,0,0,1,NORMAL,0
INV-SYN-15087,TXN-SYN-15087,SUPP-TITAN-03,BUYER-APEX-06,DHL Global Express,1,315351.48,309417.45,-0.0188,1.1051,612.07,565.44,1,0,868,1184,0,10,0,0,NORMAL,0
INV-SYN-15088,TXN-SYN-15088,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,163380.74,164552.25,0.0072,1.0285,671.13,594.07,1,0,878,1185,0,18,1,0,NORMAL,0
INV-SYN-15089,TXN-SYN-15089,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,98592.46,96701.93,-0.0192,0.8058,643.15,577.73,0,0,814,1198,0,0,0,1,NORMAL,0
INV-SYN-15090,TXN-SYN-15090,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,40860.74,40782.37,-0.0019,0.5438,744.01,647.99,0,0,773,1199,0,10,0,0,NORMAL,0
INV-SYN-15091,TXN-SYN-15091,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,61766.75,61594.96,-0.0028,0.8213,755.22,574.57,0,0,774,1167,0,1,1,1,NORMAL,0
INV-SYN-15092,TXN-SYN-15092,SUPP-NEXUS-02,BUYER-APEX-06,Maersk Ocean Freight,1,55420.88,55745.28,0.0059,0.6558,924.32,771.97,0,0,763,1186,0,18,0,0,NORMAL,0
INV-SYN-15093,TXN-SYN-15093,SUPP-IND-05,BUYER-GLOBAL-05,Maersk Ocean Freight,1,228164.08,226845.6,-0.0058,1.4178,727.46,616.68,1,0,879,1168,0,11,0,0,NORMAL,0
INV-SYN-15094,TXN-SYN-15094,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,72841.69,71917.27,-0.0127,0.9589,927.86,764.52,0,0,775,1169,0,23,1,1,NORMAL,0
INV-SYN-15095,TXN-SYN-15095,SUPP-PREC-04,BUYER-VORTEX-02,FedEx International,1,86784.42,85255.25,-0.0176,0.8974,835.23,728.41,0,0,803,1208,0,9,0,0,NORMAL,0
INV-SYN-15096,TXN-SYN-15096,SUPP-PREC-04,BUYER-VORTEX-02,FedEx International,1,116117.4,117100.18,0.0085,1.2326,422.25,334.76,0,0,804,1209,0,2,0,1,NORMAL,0
INV-SYN-15097,TXN-SYN-15097,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,68358.41,68717.77,0.0053,0.7233,522.5,387.65,0,0,805,1210,0,4,1,1,NORMAL,0
INV-SYN-15098,TXN-SYN-15098,SUPP-PREC-04,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,76786.98,76537.46,-0.0032,0.8057,701.48,593.51,0,0,806,1211,0,15,1,0,NORMAL,0
INV-SYN-15099,TXN-SYN-15099,SUPP-NEXUS-02,BUYER-GLOBAL-05,DB Schenker,1,86446.54,84923.16,-0.0176,0.9991,883.26,820.51,0,0,764,1170,0,20,1,0,NORMAL,0
INV-SYN-15100,TXN-SYN-15100,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,119433.26,118764.89,-0.0056,1.2502,583.8,470.13,0,0,807,1212,0,3,1,1,NORMAL,0
INV-SYN-15101,TXN-SYN-15101,SUPP-TITAN-03,BUYER-QUICK-04,None,0,478275.26,478275.26,0.0,1.7081,4.4,-1.0,1,5,869,184,0,9,0,0,RAPID_GHOST_SETTLEMENT,1
INV-SYN-15102,TXN-SYN-15102,SUPP-PREC-04,BUYER-GLOBAL-05,Maersk Ocean Freight,1,100897.72,101147.99,0.0025,1.0647,583.3,531.65,0,0,808,1171,0,6,1,0,NORMAL,0
INV-SYN-15103,TXN-SYN-15103,SUPP-TITAN-03,BUYER-QUICK-04,DHL Global Express,1,285468.24,616617.12,1.16,2.2022,372.8,324.04,1,5,870,185,0,18,0,0,AMOUNT_INFLATION,1
INV-SYN-15104,TXN-SYN-15104,SUPP-NEXUS-02,BUYER-GLOBAL-05,FedEx International,1,93505.01,93566.19,0.0007,1.1008,600.6,493.4,0,0,765,1172,0,0,0,1,NORMAL,0
INV-SYN-15105,TXN-SYN-15105,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,99789.26,98977.95,-0.0081,1.0419,418.84,257.98,0,0,809,1200,0,23,0,1,NORMAL,0
INV-SYN-15106,TXN-SYN-15106,SUPP-IND-05,BUYER-VORTEX-02,DHL Global Express,1,118801.11,119642.13,0.0071,0.7478,908.58,769.36,1,0,880,1213,0,0,0,1,NORMAL,0
INV-SYN-15107,TXN-SYN-15107,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,75863.99,75187.39,-0.0089,1.0025,917.73,812.64,0,0,776,1173,0,14,0,0,NORMAL,0
INV-SYN-15108,TXN-SYN-15108,SUPP-GLOBAL-01,BUYER-VORTEX-02,DHL Global Express,1,87789.34,87862.4,0.0008,0.7322,981.19,832.26,0,0,815,1214,0,21,1,0,NORMAL,0
INV-SYN-15109,TXN-SYN-15109,SUPP-PACIFIC-08,BUYER-APEX-06,Kuehne+Nagel Logistics,1,76520.3,75427.34,-0.0143,1.0057,632.89,455.68,0,0,777,1187,0,7,0,0,NORMAL,0
INV-SYN-15110,TXN-SYN-15110,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,105580.56,103490.52,-0.0198,0.8624,551.09,367.87,0,0,816,1188,0,17,0,0,NORMAL,0
INV-SYN-15111,TXN-SYN-15111,SUPP-NEXUS-02,BUYER-VORTEX-02,DHL Global Express,1,138961.86,138188.15,-0.0056,1.6257,424.9,290.06,0,0,766,1215,0,7,0,0,NORMAL,0
INV-SYN-15112,TXN-SYN-15112,SUPP-GLOBAL-01,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,118803.17,119791.94,0.0083,0.9983,458.14,333.89,0,0,817,1201,0,2,0,1,NORMAL,0
INV-SYN-15113,TXN-SYN-15113,SUPP-IND-05,BUYER-VORTEX-02,Maersk Ocean Freight,1,103830.42,102249.99,-0.0152,0.6391,398.58,249.33,1,0,881,1216,0,9,0,0,NORMAL,0
INV-SYN-15114,TXN-SYN-15114,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,115974.59,115478.98,-0.0043,0.9623,584.02,495.81,0,0,818,1189,0,10,1,0,NORMAL,0
INV-SYN-15115,TXN-SYN-15115,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,107334.77,107282.16,-0.0005,1.1293,559.14,389.73,0,0,810,1202,0,0,1,1,NORMAL,0
INV-SYN-15116,TXN-SYN-15116,SUPP-IND-05,BUYER-OMEGA-01,DB Schenker,1,226934.56,228037.49,0.0049,1.4252,715.75,666.73,1,0,882,1203,0,19,1,0,NORMAL,0
INV-SYN-15117,TXN-SYN-15117,SUPP-GLOBAL-01,BUYER-OMEGA-01,Maersk Ocean Freight,1,102316.43,101310.54,-0.0098,0.8443,736.75,687.82,0,0,819,1204,0,17,0,0,NORMAL,0
INV-SYN-15118,TXN-SYN-15118,SUPP-GLOBAL-01,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,72527.16,71790.24,-0.0102,0.5983,461.72,274.87,0,0,820,1205,0,13,0,0,NORMAL,0
INV-SYN-15119,TXN-SYN-15119,SUPP-NEXUS-02,BUYER-APEX-06,Maersk Ocean Freight,1,102357.79,102707.22,0.0034,1.2083,878.63,718.01,0,0,767,1190,0,7,1,0,NORMAL,0
INV-SYN-15120,TXN-SYN-15120,SUPP-PREC-04,BUYER-APEX-06,Maersk Ocean Freight,1,62210.78,61745.08,-0.0075,0.6499,955.85,787.66,0,0,811,1191,0,21,1,0,NORMAL,0
INV-SYN-15121,TXN-SYN-15121,SUPP-TITAN-03,BUYER-APEX-06,Maersk Ocean Freight,1,249469.12,248013.68,-0.0058,0.8858,378.77,341.48,1,0,871,1192,0,22,0,0,NORMAL,0
INV-SYN-15122,TXN-SYN-15122,SUPP-TITAN-03,BUYER-APEX-06,Maersk Ocean Freight,1,261966.57,262677.46,0.0027,0.9381,734.09,637.75,1,0,872,1193,0,23,0,1,NORMAL,0
INV-SYN-15123,TXN-SYN-15123,SUPP-PACIFIC-08,BUYER-APEX-06,Maersk Ocean Freight,1,73694.37,73945.73,0.0034,0.9859,906.21,751.64,0,0,778,1194,0,19,0,0,NORMAL,0
INV-SYN-15124,TXN-SYN-15124,SUPP-GLOBAL-01,BUYER-VORTEX-02,Maersk Ocean Freight,1,140674.93,139967.33,-0.005,1.1664,736.81,577.05,0,0,821,1217,0,7,0,0,NORMAL,0
INV-SYN-15125,TXN-SYN-15125,SUPP-GLOBAL-01,BUYER-APEX-06,DHL Global Express,1,99490.97,100379.95,0.0089,0.8365,619.8,580.51,0,0,822,1195,0,3,0,1,NORMAL,0
INV-SYN-15126,TXN-SYN-15126,SUPP-PACIFIC-08,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,69867.58,69497.51,-0.0053,0.9266,657.98,535.14,0,0,779,1174,0,23,0,1,NORMAL,0
INV-SYN-15127,TXN-SYN-15127,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,159429.19,157800.3,-0.0102,0.9863,723.75,680.47,1,0,883,1196,0,15,0,0,NORMAL,0
INV-SYN-15128,TXN-SYN-15128,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Maersk Ocean Freight,1,124487.94,123040.12,-0.0116,1.0253,756.89,699.45,0,0,823,1175,0,4,1,1,NORMAL,0
INV-SYN-15129,TXN-SYN-15129,SUPP-PACIFIC-08,BUYER-APEX-06,DHL Global Express,1,76834.26,76747.8,-0.0011,1.0233,778.67,659.99,0,0,780,1197,0,8,0,0,NORMAL,0
